,fecha,agencia_id,canal_id,producto_id,venta_uni,labeled_producto,labeled_agencia,labeled_canal,prediction
20637,2018-03-15,12802,1,41653,47,10,12,0,28.0
20700,2018-03-15,12809,4,42158,47,12,15,2,128.71428571428572
21128,2018-03-22,12809,4,6555,47,2,15,2,43.0
21370,2018-03-29,12761,1,42124,47,11,7,0,35.56521739130435
21490,2018-03-29,12802,1,32354,47,5,12,0,25.333333333333332
21890,2018-04-05,12779,4,6011,47,0,10,2,44.81818181818182
22376,2018-04-12,12802,1,123335,47,15,12,0,93.25
22831,2018-04-19,12820,1,32354,47,5,16,0,41.0
10254,2017-09-28,12765,1,44117,46,13,9,0,5.514285714285714
10360,2017-09-28,12808,1,123335,46,15,14,0,43.0
10903,2017-10-12,12656,1,6011,46,0,2,0,47.0
11268,2017-10-12,12841,2,35549,46,7,18,1,22.0
11629,2017-10-19,12820,1,32354,46,5,16,0,41.0
12108,2017-10-26,12841,4,6437,46,1,18,2,15.0
12660,2017-11-09,12750,1,33258,46,6,5,0,41.2
12776,2017-11-09,12779,1,6011,46,0,10,0,24.0
13127,2017-11-16,12752,4,42124,46,11,6,2,164.0
13260,2017-11-16,12802,1,123335,46,15,12,0,93.25
13624,2017-11-23,12779,1,123335,46,15,10,0,93.25
14300,2017-12-07,12731,4,6011,46,0,3,2,93.0
15204,2017-12-21,12752,1,42124,46,11,6,0,7.6875
15539,2017-12-28,12731,1,32354,46,5,3,0,89.0
15647,2017-12-28,12761,4,6011,46,0,7,2,246.0
16023,2018-01-01,12761,1,41653,46,10,7,0,107.96
16289,2018-01-04,12656,1,42124,46,11,2,0,48.0
16853,2018-01-11,12765,1,42124,46,11,9,0,71.96
17289,2018-01-18,12779,1,33258,46,6,10,0,21.2
17402,2018-01-18,12809,4,35549,46,7,15,2,1.0
18258,2018-02-01,12841,1,42124,46,11,18,0,19.571428571428573
19094,2018-02-22,12615,4,123460,46,16,0,2,12.0
19499,2018-03-01,12615,4,6011,46,0,0,2,20.0
19576,2018-03-01,12732,1,32354,46,5,4,0,32.0
19643,2018-03-01,12761,1,6011,46,0,7,0,6.0
19956,2018-03-08,12656,1,33258,46,6,2,0,85.0
21069,2018-03-22,12802,1,41653,46,10,12,0,28.0
21616,2018-03-29,12841,1,42124,46,11,18,0,19.571428571428573
21726,2018-04-05,12732,1,32354,46,5,4,0,32.0
21804,2018-04-05,12761,1,33258,46,6,7,0,20.6
21922,2018-04-05,12797,4,123460,46,16,11,2,322.8
22076,2018-04-12,12615,1,39109,46,9,0,0,23.0
10388,2017-09-28,12809,4,6555,45,2,15,2,43.0
10532,2017-10-05,12731,2,35549,45,7,3,1,60.0
10649,2017-10-05,12765,1,6011,45,0,9,0,388.0
11069,2017-10-12,12765,1,123335,45,15,9,0,20.0
11158,2017-10-12,12803,1,41653,45,10,13,0,28.0
11563,2017-10-19,12802,1,123335,45,15,12,0,93.25
11644,2017-10-19,12820,4,42158,45,12,16,2,2.0
11980,2017-10-26,12802,1,41653,45,10,12,0,28.0
12154,2017-11-02,12636,4,123460,45,16,1,2,9.5
12424,2017-11-02,12803,1,123335,45,15,13,0,93.25
12756,2017-11-09,12765,1,39109,45,9,9,0,17.133333333333333
12966,2017-11-09,12841,4,6437,45,1,18,2,15.0
13285,2017-11-16,12808,1,41653,45,10,14,0,9.0
13407,2017-11-23,12636,1,32354,45,5,1,0,64.3
14158,2017-11-30,12820,1,32354,45,5,16,0,41.0
14784,2017-12-14,12752,2,35549,45,7,6,1,97.0
15286,2017-12-21,12765,4,123460,45,16,9,2,20.0
15349,2017-12-21,12802,1,41653,45,10,12,0,28.0
15791,2017-12-28,12808,4,38588,45,8,14,2,31.0
16240,2018-01-01,12841,4,7840,45,3,18,2,202.0
16342,2018-01-04,12732,4,42124,45,11,4,2,107.66666666666667
16775,2018-01-11,12750,4,123460,45,16,5,2,96.3076923076923
16931,2018-01-11,12802,1,41653,45,10,12,0,28.0
17150,2018-01-18,12732,1,32354,45,5,4,0,32.0
18436,2018-02-08,12761,4,42124,45,11,7,2,27.805555555555557
18461,2018-02-08,12765,1,33258,45,6,9,0,40.8
18716,2018-02-15,12656,1,42124,45,11,2,0,48.0
18735,2018-02-15,12731,1,33258,45,6,3,0,17.24
18906,2018-02-15,12779,2,42124,45,11,10,1,105.3076923076923
19135,2018-02-22,12656,4,123460,45,16,2,2,5.0
19185,2018-02-22,12750,1,33258,45,6,5,0,41.2
20155,2018-03-08,12779,1,41653,45,10,10,0,32.77777777777778
20225,2018-03-08,12803,1,44117,45,13,13,0,3.5
21365,2018-03-29,12761,1,32354,45,5,7,0,93.16666666666667
21567,2018-03-29,12820,1,32354,45,5,16,0,41.0
22490,2018-04-12,12841,1,42124,45,11,18,0,19.571428571428573
10183,2017-09-28,12752,1,123335,44,15,6,0,136.4
10248,2017-09-28,12765,1,33258,44,6,9,0,40.8
10359,2017-09-28,12808,1,44117,44,13,14,0,8.0
12172,2017-11-02,12656,4,6437,44,1,2,2,197.0
12253,2017-11-02,12752,1,41653,44,10,6,0,25.25
12339,2017-11-02,12765,2,42124,44,11,9,1,89.0
12795,2017-11-09,12779,4,6011,44,0,10,2,44.81818181818182
13003,2017-11-16,12636,2,6011,44,0,1,1,47.0
13022,2017-11-16,12656,1,42158,44,12,2,0,148.1875
13114,2017-11-16,12752,1,123335,44,15,6,0,136.4
13681,2017-11-23,12803,1,41653,44,10,13,0,28.0
14760,2017-12-14,12750,4,6011,44,0,5,2,74.0
15823,2017-12-28,12820,1,41653,44,10,16,0,99.58823529411765
15963,2018-01-01,12732,1,41653,44,10,4,0,57.0
16294,2018-01-04,12656,2,35549,44,7,2,1,100.0
16472,2018-01-04,12779,1,41653,44,10,10,0,32.77777777777778
17601,2018-01-25,12752,1,42124,44,11,6,0,7.6875
17711,2018-01-25,12779,4,42158,44,12,10,2,12.0
18517,2018-02-08,12797,1,33258,44,6,11,0,29.54
18837,2018-02-15,12761,4,6011,44,0,7,2,246.0
19061,2018-02-15,12841,1,41653,44,10,18,0,45.5
19370,2018-02-22,12803,1,39109,44,9,13,0,227.8403361344538
19424,2018-02-22,12820,1,32354,44,5,16,0,41.0
19494,2018-03-01,12615,1,39109,44,9,0,0,23.0
19552,2018-03-01,12731,1,33258,44,6,3,0,17.24
19565,2018-03-01,12731,4,6011,44,0,3,2,93.0
20336,2018-03-08,12841,2,6011,44,0,18,1,20.0
20944,2018-03-22,12761,1,32354,44,5,7,0,93.16666666666667
20988,2018-03-22,12765,1,33258,44,6,9,0,40.8
21055,2018-03-22,12797,2,123238,44,14,11,1,20.0
21079,2018-03-22,12803,1,32354,44,5,13,0,64.91666666666667
21409,2018-03-29,12765,1,33258,44,6,9,0,40.8
21741,2018-04-05,12732,4,42124,44,11,4,2,107.66666666666667
22774,2018-04-19,12803,1,41653,44,10,13,0,28.0
10535,2017-10-05,12731,4,6011,43,0,3,2,93.0
10762,2017-10-05,12808,1,41653,43,10,14,0,9.0
11094,2017-10-12,12779,1,41653,43,10,10,0,32.77777777777778
11142,2017-10-12,12802,1,33258,43,6,12,0,29.54
11219,2017-10-12,12820,1,123335,43,15,16,0,37.0
11983,2017-10-26,12802,1,123335,43,15,12,0,93.25
12373,2017-11-02,12779,4,123460,43,16,10,2,322.8
12480,2017-11-02,12820,1,32354,43,5,16,0,41.0
12481,2017-11-02,12820,1,33258,43,6,16,0,40.25
13210,2017-11-16,12779,1,123335,43,15,10,0,93.25
13229,2017-11-16,12797,1,33258,43,6,11,0,29.54
13451,2017-11-23,12731,1,33258,43,6,3,0,17.24
13625,2017-11-23,12779,1,123492,43,17,10,0,350.5
13787,2017-11-23,12841,1,41653,43,10,18,0,45.5
14453,2017-12-07,12779,1,41653,43,10,10,0,32.77777777777778
15256,2017-12-21,12762,4,6437,43,1,8,2,16.0
15500,2017-12-28,12636,1,32354,43,5,1,0,64.3
15747,2017-12-28,12802,1,9784,43,4,12,0,446.0
16996,2018-01-11,12820,1,33258,43,6,16,0,40.25
17395,2018-01-18,12809,1,44117,43,13,15,0,8.0
17882,2018-02-01,12615,4,6011,43,0,0,2,20.0
19027,2018-02-15,12820,4,42158,43,12,16,2,2.0
19123,2018-02-22,12656,1,42124,43,11,2,0,48.0
19227,2018-02-22,12752,4,6555,43,2,6,2,5.0
19325,2018-02-22,12779,4,42158,43,12,10,2,12.0
19740,2018-03-01,12779,4,42158,43,12,10,2,12.0
19748,2018-03-01,12797,1,33258,43,6,11,0,29.54
20331,2018-03-08,12841,1,42124,43,11,18,0,19.571428571428573
20341,2018-03-08,12841,4,6437,43,1,18,2,15.0
20600,2018-03-15,12779,4,35549,43,7,10,2,15.0
21088,2018-03-22,12808,1,6011,43,0,14,0,20.625
21244,2018-03-29,12656,1,32354,43,5,2,0,64.3
21668,2018-04-05,12636,2,35549,43,7,1,1,100.0
21894,2018-04-05,12779,4,35549,43,7,10,2,15.0
21896,2018-04-05,12779,4,42158,43,12,10,2,12.0
22590,2018-04-19,12732,1,123335,43,15,4,0,10.125
10053,2017-09-28,12615,1,41653,42,10,0,0,25.4
10094,2017-09-28,12656,1,42158,42,12,2,0,148.1875
10103,2017-09-28,12656,4,42124,42,11,2,2,48.0
10119,2017-09-28,12731,2,6437,42,1,3,1,210.0
10311,2017-09-28,12797,2,6437,42,1,11,1,84.0
10617,2017-10-05,12761,1,33258,42,6,7,0,20.6
10941,2017-10-12,12731,2,6437,42,1,3,1,210.0
11184,2017-10-12,12808,4,123460,42,16,14,2,43.0
11331,2017-10-19,12656,1,123492,42,17,2,0,131.0
11430,2017-10-19,12761,1,6011,42,0,7,0,6.0
11489,2017-10-19,12765,2,6437,42,1,9,1,40.0
11544,2017-10-19,12797,2,6437,42,1,11,1,84.0
11728,2017-10-26,12636,2,6437,42,1,1,1,210.0
11773,2017-10-26,12731,2,6437,42,1,3,1,210.0
11837,2017-10-26,12752,2,6437,42,1,6,1,159.6
12390,2017-11-02,12797,2,6437,42,1,11,1,84.0
12693,2017-11-09,12752,2,6437,42,1,6,1,159.6
12818,2017-11-09,12797,2,6437,42,1,11,1,84.0
13097,2017-11-16,12750,4,6555,42,2,5,2,5.0
13239,2017-11-16,12797,2,6437,42,1,11,1,84.0
13362,2017-11-16,12839,4,42124,42,11,17,2,17.444444444444443
13958,2017-11-30,12761,1,6011,42,0,7,0,6.0
14449,2017-12-07,12779,1,32354,42,5,10,0,62.958333333333336
14460,2017-12-07,12779,2,6437,42,1,10,1,210.0
14755,2017-12-14,12750,2,6437,42,1,5,1,159.6
14834,2017-12-14,12762,4,6437,42,1,8,2,16.0
14855,2017-12-14,12765,2,6437,42,1,9,1,40.0
15188,2017-12-21,12750,4,6555,42,2,5,2,5.0
15331,2017-12-21,12797,2,6437,42,1,11,1,84.0
15362,2017-12-21,12803,1,41653,42,10,13,0,28.0
15509,2017-12-28,12636,2,6437,42,1,1,1,210.0
16285,2018-01-04,12656,1,9784,42,4,2,0,277.0
16386,2018-01-04,12752,2,6437,42,1,6,1,159.6
16536,2018-01-04,12803,1,41653,42,10,13,0,28.0
16608,2018-01-04,12839,1,32354,42,5,17,0,256.0
16985,2018-01-11,12809,4,6555,42,2,15,2,43.0
17110,2018-01-18,12656,1,44117,42,13,2,0,5.514285714285714
17178,2018-01-18,12750,2,6437,42,1,5,1,159.6
17328,2018-01-18,12797,2,6437,42,1,11,1,84.0
17655,2018-01-25,12762,4,6437,42,1,8,2,16.0
17674,2018-01-25,12765,2,6437,42,1,9,1,40.0
17729,2018-01-25,12797,2,6437,42,1,11,1,84.0
17771,2018-01-25,12808,1,41653,42,10,14,0,9.0
17982,2018-02-01,12750,2,6437,42,1,5,1,159.6
18074,2018-02-01,12765,2,6437,42,1,9,1,40.0
18156,2018-02-01,12803,1,41653,42,10,13,0,28.0
18170,2018-02-01,12808,1,41653,42,10,14,0,9.0
18389,2018-02-08,12752,1,6011,42,0,6,0,10.75
18679,2018-02-15,12615,1,39109,42,9,0,0,23.0
18703,2018-02-15,12636,2,6437,42,1,1,1,210.0
18921,2018-02-15,12797,1,33258,42,6,11,0,29.54
18931,2018-02-15,12797,2,6437,42,1,11,1,84.0
18946,2018-02-15,12802,1,32354,42,5,12,0,25.333333333333332
18963,2018-02-15,12803,1,41653,42,10,13,0,28.0
19371,2018-02-22,12803,1,41653,42,10,13,0,28.0
19791,2018-03-01,12803,1,41653,42,10,13,0,28.0
20080,2018-03-08,12761,1,33258,42,6,7,0,20.6
20441,2018-03-15,12732,1,41653,42,10,4,0,57.0
20443,2018-03-15,12732,1,42158,42,12,4,0,233.66666666666666
20498,2018-03-15,12752,2,6437,42,1,6,1,159.6
20598,2018-03-15,12779,4,6555,42,2,10,2,43.0
20619,2018-03-15,12797,2,6437,42,1,11,1,84.0
20678,2018-03-15,12808,4,123460,42,16,14,2,43.0
20806,2018-03-22,12636,2,6437,42,1,1,1,210.0
20998,2018-03-22,12765,2,6437,42,1,9,1,40.0
21226,2018-03-29,12636,1,41653,42,10,1,0,32.2
21494,2018-03-29,12802,1,41653,42,10,12,0,28.0
21784,2018-04-05,12752,2,6437,42,1,6,1,159.6
21851,2018-04-05,12765,1,41653,42,10,9,0,21.14
22298,2018-04-12,12765,2,6437,42,1,9,1,40.0
22355,2018-04-12,12797,2,6437,42,1,11,1,84.0
22405,2018-04-12,12808,1,123576,42,18,14,0,834.0
22502,2018-04-12,12841,4,6437,42,1,18,2,15.0
22711,2018-04-19,12765,2,6437,42,1,9,1,40.0
10063,2017-09-28,12615,4,38588,41,8,0,2,119.0
10577,2017-10-05,12750,4,6011,41,0,5,2,74.0
10780,2017-10-05,12809,1,33258,41,6,15,0,41.0
10872,2017-10-12,12615,1,41653,41,10,0,0,25.4
11053,2017-10-12,12762,4,6437,41,1,8,2,16.0
11289,2017-10-19,12615,4,6437,41,1,0,2,177.0
11374,2017-10-19,12732,1,42158,41,12,4,0,233.66666666666666
12354,2017-11-02,12779,1,33258,41,6,10,0,21.2
13018,2017-11-16,12656,1,33258,41,6,2,0,85.0
13266,2017-11-16,12803,1,32354,41,5,13,0,64.91666666666667
13445,2017-11-23,12656,4,42124,41,11,2,2,48.0
13565,2017-11-23,12761,4,123460,41,16,7,2,88.0
13815,2017-11-30,12615,4,6011,41,0,0,2,20.0
13889,2017-11-30,12732,1,32354,41,5,4,0,32.0
13903,2017-11-30,12732,4,42124,41,11,4,2,107.66666666666667
14120,2017-11-30,12808,1,44117,41,13,14,0,8.0
14165,2017-11-30,12820,1,123335,41,15,16,0,37.0
14233,2017-12-07,12615,4,6011,41,0,0,2,20.0
14509,2017-12-07,12802,1,123335,41,15,12,0,93.25
14718,2017-12-14,12731,4,35549,41,7,3,2,20.0
14866,2017-12-14,12779,1,6011,41,0,10,0,24.0
14899,2017-12-14,12797,1,32354,41,5,11,0,39.84
14959,2017-12-14,12808,1,41653,41,10,14,0,9.0
15855,2017-12-28,12839,4,123460,41,16,17,2,820.0
16166,2018-01-01,12809,1,9784,41,4,15,0,57.0
16335,2018-01-04,12732,1,42158,41,12,4,0,233.66666666666666
16522,2018-01-04,12802,1,41653,41,10,12,0,28.0
16697,2018-01-11,12656,1,42124,41,11,2,0,48.0
18248,2018-02-01,12839,4,42124,41,11,17,2,17.444444444444443
18888,2018-02-15,12779,1,6011,41,0,10,0,24.0
19479,2018-02-22,12841,2,35549,41,7,18,1,22.0
19551,2018-03-01,12731,1,32354,41,5,3,0,89.0
19722,2018-03-01,12779,1,41653,41,10,10,0,32.77777777777778
19777,2018-03-01,12802,1,41653,41,10,12,0,28.0
19924,2018-03-08,12615,4,6011,41,0,0,2,20.0
20708,2018-03-15,12820,1,32354,41,5,16,0,41.0
20755,2018-03-15,12841,1,41653,41,10,18,0,45.5
21810,2018-04-05,12761,1,44117,41,13,7,0,5.514285714285714
22732,2018-04-19,12779,1,41653,41,10,10,0,32.77777777777778
10186,2017-09-28,12752,2,6011,40,0,6,1,238.0
10310,2017-09-28,12797,2,6011,40,0,11,1,12.0
10469,2017-10-05,12615,4,6011,40,0,0,2,20.0
11037,2017-10-12,12762,1,6011,40,0,8,0,54.0
11100,2017-10-12,12779,2,6011,40,0,10,1,60.0
11203,2017-10-12,12809,4,6555,40,2,15,2,43.0
11208,2017-10-12,12809,4,123576,40,18,15,2,38.0
11344,2017-10-19,12731,1,33258,40,6,3,0,17.24
11429,2017-10-19,12752,4,123576,40,18,6,2,30.0
11543,2017-10-19,12797,2,6011,40,0,11,1,12.0
11727,2017-10-26,12636,2,6011,40,0,1,1,47.0
11790,2017-10-26,12732,1,41653,40,10,4,0,57.0
11840,2017-10-26,12752,2,123238,40,14,6,1,10.0
11934,2017-10-26,12779,2,6011,40,0,10,1,60.0
11961,2017-10-26,12797,2,6011,40,0,11,1,12.0
11993,2017-10-26,12803,1,41653,40,10,13,0,28.0
12052,2017-10-26,12820,1,33258,40,6,16,0,40.25
12316,2017-11-02,12762,4,35549,40,7,8,2,34.0
12389,2017-11-02,12797,2,6011,40,0,11,1,12.0
12581,2017-11-09,12636,4,6437,40,1,1,2,107.0
12592,2017-11-09,12656,1,32354,40,5,2,0,64.3
12754,2017-11-09,12765,1,33258,40,6,9,0,40.8
12897,2017-11-09,12809,4,6555,40,2,15,2,43.0
13004,2017-11-16,12636,2,6437,40,1,1,1,210.0
13117,2017-11-16,12752,2,6011,40,0,6,1,238.0
13238,2017-11-16,12797,2,6011,40,0,11,1,12.0
13257,2017-11-16,12802,1,41653,40,10,12,0,28.0
13605,2017-11-23,12765,2,123238,40,14,9,1,20.0
13653,2017-11-23,12797,2,6011,40,0,11,1,12.0
13896,2017-11-30,12732,1,44117,40,13,4,0,5.514285714285714
13938,2017-11-30,12752,1,41653,40,10,6,0,25.25
13948,2017-11-30,12752,2,123238,40,14,6,1,10.0
13970,2017-11-30,12761,1,123335,40,15,7,0,167.08333333333334
14276,2017-12-07,12656,4,6437,40,1,2,2,197.0
14485,2017-12-07,12797,1,123335,40,15,11,0,93.25
14548,2017-12-07,12809,1,6011,40,0,15,0,8.0
14933,2017-12-14,12802,1,123335,40,15,12,0,93.25
15073,2017-12-21,12615,4,6011,40,0,0,2,20.0
15258,2017-12-21,12762,4,35549,40,7,8,2,34.0
15275,2017-12-21,12765,2,6437,40,1,9,1,40.0
15285,2017-12-21,12765,4,42124,40,11,9,2,45.666666666666664
15295,2017-12-21,12779,1,39109,40,9,10,0,84.61904761904762
15359,2017-12-21,12803,1,32354,40,5,13,0,64.91666666666667
15471,2017-12-21,12841,2,35549,40,7,18,1,22.0
15504,2017-12-28,12636,1,41653,40,10,1,0,32.2
15779,2017-12-28,12808,1,41653,40,10,14,0,9.0
15807,2017-12-28,12809,4,6011,40,0,15,2,147.42857142857142
15831,2017-12-28,12820,4,42158,40,12,16,2,2.0
15916,2018-01-01,12656,1,9784,40,4,2,0,277.0
15926,2018-01-01,12656,4,6437,40,1,2,2,197.0
15965,2018-01-01,12732,1,42158,40,12,4,0,233.66666666666666
15970,2018-01-01,12732,4,35549,40,7,4,2,114.0
15972,2018-01-01,12732,4,123460,40,16,4,2,96.3076923076923
16007,2018-01-01,12752,4,6011,40,0,6,2,218.0
16065,2018-01-01,12765,2,6011,40,0,9,1,210.0
16399,2018-01-04,12761,1,6011,40,0,7,0,6.0
16642,2018-01-04,12841,2,35549,40,7,18,1,22.0
16662,2018-01-11,12615,4,6011,40,0,0,2,20.0
16702,2018-01-11,12656,2,35549,40,7,2,1,100.0
16753,2018-01-11,12750,1,6011,40,0,5,0,114.0
16870,2018-01-11,12779,1,6011,40,0,10,0,24.0
16902,2018-01-11,12797,1,32354,40,5,11,0,39.84
16922,2018-01-11,12797,4,123460,40,16,11,2,322.8
17142,2018-01-18,12731,4,35549,40,7,3,2,20.0
17272,2018-01-18,12765,2,6011,40,0,9,1,210.0
17384,2018-01-18,12809,1,6011,40,0,15,0,8.0
17544,2018-01-25,12731,2,6011,40,0,3,1,60.0
17695,2018-01-25,12779,1,41653,40,10,10,0,32.77777777777778
17777,2018-01-25,12808,4,6011,40,0,14,2,25.0
17862,2018-01-25,12841,2,123238,40,14,18,1,20.0
17947,2018-02-01,12731,4,35549,40,7,3,2,20.0
18005,2018-02-01,12752,2,6011,40,0,6,1,238.0
18270,2018-02-01,12841,4,123460,40,16,18,2,64.0
18345,2018-02-08,12731,4,6011,40,0,3,2,93.0
18407,2018-02-08,12752,2,123238,40,14,6,1,10.0
18789,2018-02-15,12750,2,123238,40,14,5,1,10.0
19415,2018-02-22,12809,4,35549,40,7,15,2,1.0
19419,2018-02-22,12809,4,123576,40,18,15,2,38.0
19539,2018-03-01,12656,2,35549,40,7,2,1,100.0
19568,2018-03-01,12731,4,35549,40,7,3,2,20.0
19631,2018-03-01,12752,2,35549,40,7,6,1,97.0
19682,2018-03-01,12762,4,38588,40,8,8,2,87.0
19705,2018-03-01,12765,2,123238,40,14,9,1,20.0
19886,2018-03-01,12839,4,42158,40,12,17,2,2.0
20030,2018-03-08,12750,1,44117,40,13,5,0,5.514285714285714
20137,2018-03-08,12765,2,42124,40,11,9,1,89.0
20501,2018-03-15,12752,2,123238,40,14,6,1,10.0
20720,2018-03-15,12820,4,42158,40,12,16,2,2.0
20762,2018-03-15,12841,2,35549,40,7,18,1,22.0
20808,2018-03-22,12636,2,35549,40,7,1,1,100.0
21010,2018-03-22,12779,1,6011,40,0,10,0,24.0
21235,2018-03-29,12636,4,6011,40,0,1,2,47.0
22201,2018-04-12,12750,4,6555,40,2,5,2,5.0
22319,2018-04-12,12779,1,41653,40,10,10,0,32.77777777777778
22499,2018-04-12,12841,2,35549,40,7,18,1,22.0
22614,2018-04-19,12750,2,6011,40,0,5,1,40.0
22723,2018-04-19,12779,1,6011,40,0,10,0,24.0
22821,2018-04-19,12809,4,35549,40,7,15,2,1.0
10269,2017-09-28,12779,1,6011,39,0,10,0,24.0
10278,2017-09-28,12779,1,41653,39,10,10,0,32.77777777777778
11055,2017-10-12,12762,4,35549,39,7,8,2,34.0
11746,2017-10-26,12656,1,42124,39,11,2,0,48.0
11904,2017-10-26,12765,1,123335,39,15,9,0,20.0
11919,2017-10-26,12779,1,6011,39,0,10,0,24.0
12121,2017-11-02,12615,1,41653,39,10,0,0,25.4
12214,2017-11-02,12732,1,44117,39,13,4,0,5.514285714285714
13319,2017-11-16,12809,4,35549,39,7,15,2,1.0
13393,2017-11-23,12615,1,39109,39,9,0,0,23.0
13396,2017-11-23,12615,1,123335,39,15,0,0,21.0
13740,2017-11-23,12820,1,32354,39,5,16,0,41.0
13990,2017-11-30,12762,1,41653,39,10,8,0,21.14
14374,2017-12-07,12752,4,42124,39,11,6,2,164.0
14414,2017-12-07,12762,4,6437,39,1,8,2,16.0
15079,2017-12-21,12636,1,6011,39,0,1,0,47.0
15221,2017-12-21,12761,1,6011,39,0,7,0,6.0
15407,2017-12-21,12809,4,35549,39,7,15,2,1.0
15584,2017-12-28,12750,1,32354,39,5,5,0,110.33333333333333
15651,2017-12-28,12761,4,123460,39,16,7,2,88.0
15699,2017-12-28,12779,1,32354,39,5,10,0,62.958333333333336
15884,2018-01-01,12615,1,39109,39,9,0,0,23.0
15919,2018-01-01,12656,1,41653,39,10,2,0,101.92857142857143
16114,2018-01-01,12797,2,35549,39,7,11,1,91.4
16275,2018-01-04,12636,2,6011,39,0,1,1,47.0
17115,2018-01-18,12656,2,35549,39,7,2,1,100.0
17198,2018-01-18,12752,1,44117,39,13,6,0,5.514285714285714
17854,2018-01-25,12841,1,41653,39,10,18,0,45.5
18085,2018-02-01,12779,1,6011,39,0,10,0,24.0
18894,2018-02-15,12779,1,33258,39,6,10,0,21.2
18909,2018-02-15,12779,4,6555,39,2,10,2,43.0
19385,2018-02-22,12808,1,41653,39,10,14,0,9.0
20353,2018-03-15,12615,1,39109,39,9,0,0,23.0
20846,2018-03-22,12731,1,33258,39,6,3,0,17.24
20977,2018-03-22,12762,4,6437,39,1,8,2,16.0
21454,2018-03-29,12779,4,6555,39,2,10,2,43.0
21679,2018-04-05,12656,1,32354,39,5,2,0,64.3
21749,2018-04-05,12750,1,33258,39,6,5,0,41.2
21754,2018-04-05,12750,1,44117,39,13,5,0,5.514285714285714
22104,2018-04-12,12636,2,123238,39,14,1,1,24.0
22308,2018-04-12,12765,4,42124,39,11,9,2,45.666666666666664
22605,2018-04-19,12750,1,33258,39,6,5,0,41.2
22617,2018-04-19,12750,2,123238,39,14,5,1,10.0
10466,2017-10-05,12615,1,123335,38,15,0,0,21.0
10721,2017-10-05,12797,4,6011,38,0,11,2,175.0
10930,2017-10-12,12731,1,9784,38,4,3,0,121.0
11398,2017-10-19,12750,2,123238,38,14,5,1,10.0
12051,2017-10-26,12820,1,32354,38,5,16,0,41.0
12423,2017-11-02,12803,1,44117,38,13,13,0,3.5
12614,2017-11-09,12731,1,33258,38,6,3,0,17.24
12956,2017-11-09,12841,1,41653,38,10,18,0,45.5
13068,2017-11-16,12732,1,41653,38,10,4,0,57.0
13433,2017-11-23,12656,1,42124,38,11,2,0,48.0
13592,2017-11-23,12765,1,33258,38,6,9,0,40.8
14126,2017-11-30,12808,4,6011,38,0,14,2,25.0
14763,2017-12-14,12750,4,35549,38,7,5,2,34.0
15296,2017-12-21,12779,1,41653,38,10,10,0,32.77777777777778
15667,2017-12-28,12762,4,6437,38,1,8,2,16.0
15853,2017-12-28,12839,4,42124,38,11,17,2,17.444444444444443
16369,2018-01-04,12750,4,123460,38,16,5,2,96.3076923076923
16796,2018-01-11,12752,4,6555,38,2,6,2,5.0
17536,2018-01-25,12731,1,33258,38,6,3,0,17.24
17559,2018-01-25,12732,1,32354,38,5,4,0,32.0
17639,2018-01-25,12761,4,42124,38,11,7,2,27.805555555555557
17876,2018-02-01,12615,1,39109,38,9,0,0,23.0
18064,2018-02-01,12765,1,33258,38,6,9,0,40.8
18479,2018-02-08,12765,4,35549,38,7,9,2,3.0
18655,2018-02-08,12841,1,41653,38,10,18,0,45.5
19896,2018-03-01,12841,1,41653,38,10,18,0,45.5
20146,2018-03-08,12779,1,6011,38,0,10,0,24.0
20181,2018-03-08,12797,1,33258,38,6,11,0,29.54
20584,2018-03-15,12779,1,41653,38,10,10,0,32.77777777777778
21452,2018-03-29,12779,4,6011,38,0,10,2,44.81818181818182
22003,2018-04-05,12820,1,32354,38,5,16,0,41.0
22040,2018-04-05,12839,4,42124,38,11,17,2,17.444444444444443
22403,2018-04-12,12808,1,123335,38,15,14,0,43.0
10110,2017-09-28,12731,1,33258,37,6,3,0,17.24
10455,2017-10-05,12615,1,6011,37,0,0,0,11.0
10486,2017-10-05,12636,1,123335,37,15,1,0,45.5
10630,2017-10-05,12761,4,42124,37,11,7,2,27.805555555555557
11291,2017-10-19,12615,4,35549,37,7,0,2,20.0
11316,2017-10-19,12636,4,123460,37,16,1,2,9.5
11749,2017-10-26,12656,1,123492,37,17,2,0,131.0
11776,2017-10-26,12731,4,6011,37,0,3,2,93.0
12028,2017-10-26,12809,1,33258,37,6,15,0,41.0
12359,2017-11-02,12779,1,123335,37,15,10,0,93.25
12411,2017-11-02,12802,1,123335,37,15,12,0,93.25
13327,2017-11-16,12820,1,32354,37,5,16,0,41.0
13394,2017-11-23,12615,1,41653,37,10,0,0,25.4
13851,2017-11-30,12656,1,42124,37,11,2,0,48.0
14021,2017-11-30,12765,4,6011,37,0,9,2,195.0
14024,2017-11-30,12765,4,35549,37,7,9,2,3.0
14554,2017-12-07,12809,1,33258,37,6,15,0,41.0
14610,2017-12-07,12839,4,42124,37,11,17,2,17.444444444444443
14727,2017-12-14,12732,1,33258,37,6,4,0,17.24
14944,2017-12-14,12803,1,41653,37,10,13,0,28.0
15047,2017-12-14,12841,1,41653,37,10,18,0,45.5
15527,2017-12-28,12656,2,35549,37,7,2,1,100.0
