fecha,agencia_id,canal_id,producto_id,venta_uni,Week,Month,lag1month,lag2month,lag4month,lag8month,lag05month,lag6month,lag3month
2017-08-17,11,1,7840,5732,33,8,17998,40764,100866,115403,40764,100866,115403
2017-08-17,8,1,6437,1811,33,8,6716,13020,25835,28061,13020,25835,28061
2017-08-17,3,1,41653,137,33,8,364,749,1562,1705,749,1562,1705
2017-08-17,5,4,123460,25,33,8,134,225,997,1126,225,997,1126
2017-08-17,0,1,41653,120,33,8,155,292,524,591,292,524,591
2017-08-17,7,4,123460,110,33,8,592,1473,3844,4508,1473,3844,4508
2017-08-17,3,1,7840,767,33,8,4185,8703,20578,24123,8703,20578,24123
2017-08-17,3,1,123335,77,33,8,385,1016,3042,3504,1016,3042,3504
2017-08-17,17,4,38588,1337,33,8,4610,10937,18976,20664,10937,18976,20664
2017-08-17,15,1,123460,2,33,8,1,8,21,21,8,21,21
2017-08-17,16,4,123576,30,33,8,170,300,517,616,300,517,616
2017-08-17,0,1,7840,1244,33,8,2723,5801,14160,16873,5801,14160,16873
2017-08-17,11,4,38588,1578,33,8,5217,10262,22224,24967,10262,22224,24967
2017-08-17,3,1,6437,4887,33,8,13189,27547,59332,61693,27547,59332,61693
2017-08-17,17,1,32354,288,33,8,1177,2396,4810,5254,2396,4810,5254
2017-08-17,7,4,6011,167,33,8,433,1063,2405,2750,1063,2405,2750
2017-08-17,6,4,6437,713,33,8,3110,6579,12592,14394,6579,12592,14394
2017-08-17,14,4,6437,80,33,8,803,1708,2495,2695,1708,2495,2695
2017-08-17,14,4,7840,949,33,8,2493,5300,11987,15661,5300,11987,15661
2017-08-17,6,1,6011,17,33,8,77,152,422,518,152,422,518
2017-08-17,11,1,9784,1573,33,8,7282,11374,23890,26795,11374,23890,26795
2017-08-17,5,1,38588,4797,33,8,17566,32470,61717,66904,32470,61717,66904
2017-08-17,3,1,38588,3475,33,8,11597,24065,49574,56701,24065,49574,56701
2017-08-17,13,1,38588,2985,33,8,8613,16986,35220,39835,16986,35220,39835
2017-08-17,14,1,41653,77,33,8,169,383,800,928,383,800,928
2017-08-17,2,1,44117,10,33,8,28,59,179,219,59,179,219
2017-08-17,9,1,41653,40,33,8,75,149,296,338,149,296,338
2017-08-17,2,2,35549,180,33,8,258,281,445,465,281,445,465
2017-08-17,9,4,6011,167,33,8,350,750,1366,1491,750,1366,1491
2017-08-17,1,4,6437,111,33,8,544,661,1106,1597,661,1106,1597
2017-08-17,13,1,41653,164,33,8,208,364,766,839,364,766,839
2017-08-17,17,4,6555,42,33,8,551,884,1763,1936,884,1763,1936
2017-08-17,16,1,32354,26,33,8,158,280,539,597,280,539,597
2017-08-17,15,1,6555,5921,33,8,25349,48587,100361,100439,48587,100361,100439
2017-08-17,9,1,38588,1044,33,8,3093,5507,13638,15184,5507,13638,15184
2017-08-17,17,1,9784,278,33,8,1104,1848,1857,1981,1848,1857,1981
2017-08-17,9,1,6555,1163,33,8,3301,7000,15294,17241,7000,15294,17241
2017-08-17,16,1,123492,1288,33,8,3904,7620,14880,16317,7620,14880,16317
2017-08-17,11,4,7840,2491,33,8,6113,14070,31758,45735,14070,31758,45735
2017-08-17,3,4,7840,1808,33,8,8808,16413,35033,45967,16413,35033,45967
2017-08-17,6,1,33258,5,33,8,36,77,187,221,77,187,221
2017-08-17,0,1,123576,828,33,8,1533,3248,9397,10023,3248,9397,10023
2017-08-17,10,1,123335,45,33,8,170,391,1665,1723,391,1665,1723
2017-08-17,6,1,123492,1532,33,8,4110,9235,20649,23100,9235,20649,23100
2017-08-17,1,4,123460,3,33,8,83,97,324,381,97,324,381
2017-08-17,6,1,6555,2050,33,8,4054,8880,24849,30381,8880,24849,30381
2017-08-17,7,1,6555,4681,33,8,17288,33210,73615,81931,33210,73615,81931
2017-08-17,6,2,35549,50,33,8,310,497,1181,1191,497,1181,1191
2017-08-17,17,1,38588,2267,33,8,6963,15300,32187,36639,15300,32187,36639
2017-08-17,18,1,42158,1068,33,8,4046,10533,26869,30946,10533,26869,30946
2017-08-17,15,1,7840,11078,33,8,21526,53115,124874,164785,53115,124874,164785
2017-08-17,3,1,9784,63,33,8,138,397,1874,2009,397,1874,2009
2017-08-17,2,1,39109,127,33,8,342,640,640,640,640,640,640
2017-08-17,9,1,9784,623,33,8,1796,3829,9408,10574,3829,9408,10574
2017-08-17,0,1,42158,1053,33,8,2823,6021,14402,16218,6021,14402,16218
2017-08-17,12,1,9784,158,33,8,1009,1423,2843,3369,1423,2843,3369
2017-08-17,2,1,33258,69,33,8,253,484,1063,1165,484,1063,1165
2017-08-17,8,1,9784,120,33,8,666,918,1376,1468,918,1376,1468
2017-08-17,13,1,123576,1490,33,8,3628,7286,19783,21689,7286,19783,21689
2017-08-17,9,1,33258,56,33,8,152,312,715,800,312,715,800
2017-08-17,15,1,38588,6449,33,8,20447,45525,82936,93840,45525,82936,93840
2017-08-17,3,2,123238,41,33,8,356,549,898,898,549,898,898
2017-08-17,10,1,6437,5927,33,8,15585,33127,77426,87462,33127,77426,87462
2017-08-17,2,4,42124,54,33,8,172,331,779,877,331,779,877
2017-08-17,13,1,39109,112,33,8,882,902,3765,4282,902,3765,4282
2017-08-17,4,1,7840,1943,33,8,5020,10417,22768,25545,10417,22768,25545
2017-08-17,10,1,123492,1420,33,8,3445,4614,4721,4734,4614,4721,4734
2017-08-17,11,1,44117,25,33,8,19,30,66,81,30,66,81
2017-08-17,17,4,42158,40,33,8,67,108,205,217,108,205,217
2017-08-17,6,1,32354,55,33,8,205,418,907,1053,418,907,1053
2017-08-17,3,1,123492,2000,33,8,4292,9780,24151,28152,9780,24151,28152
2017-08-17,17,4,42124,3,33,8,70,161,348,361,161,348,361
2017-08-17,3,1,42158,2488,33,8,8836,18385,41004,46548,18385,41004,46548
2017-08-17,9,1,42124,162,33,8,274,522,1024,1154,522,1024,1154
2017-08-17,18,4,7840,407,33,8,711,1488,3090,3404,1488,3090,3404
2017-08-17,13,1,7840,2478,33,8,5176,10718,34421,45848,10718,34421,45848
2017-08-17,5,4,7840,2781,33,8,10945,20177,46788,61798,20177,46788,61798
2017-08-17,3,1,44117,16,33,8,2,7,40,47,7,40,47
2017-08-17,15,1,33258,31,33,8,101,240,494,542,240,494,542
2017-08-17,11,4,6437,177,33,8,1634,4035,7824,8757,4035,7824,8757
2017-08-17,2,1,123492,213,33,8,623,623,623,623,623,623,623
2017-08-17,5,1,6011,137,33,8,620,926,1364,1664,926,1364,1664
2017-08-17,13,1,42158,3687,33,8,8205,17345,38383,43181,17345,38383,43181
2017-08-17,11,1,123576,3417,33,8,10595,20488,47126,52125,20488,47126,52125
2017-08-17,8,1,41653,55,33,8,99,200,400,440,200,400,440
2017-08-17,3,4,6437,356,33,8,1976,3438,7068,8347,3438,7068,8347
2017-08-17,1,1,123492,2488,33,8,8007,9972,24199,30823,9972,24199,30823
2017-08-17,15,4,123460,160,33,8,787,1566,3173,3309,1566,3173,3309
2017-08-17,9,1,123576,636,33,8,2028,4073,10395,11431,4073,10395,11431
2017-08-24,7,4,6011,219,34,8,513,1057,2374,2917,1057,2374,2917
2017-08-24,6,4,6555,8,34,8,8,8,63,64,8,63,64
2017-08-24,8,1,42158,592,34,8,2575,5075,10835,12454,5075,10835,12454
2017-08-24,1,4,123460,2,34,8,54,100,296,384,100,296,384
2017-08-24,15,1,44117,12,34,8,95,150,326,401,150,326,401
2017-08-24,5,1,41653,198,34,8,830,1488,2743,3199,1488,2743,3199
2017-08-24,16,1,44117,4,34,8,14,21,56,64,21,56,64
2017-08-24,14,1,123335,53,34,8,141,210,1095,1510,210,1095,1510
2017-08-24,1,4,7840,177,34,8,1774,3440,5291,8143,3440,5291,8143
2017-08-24,9,4,42124,36,34,8,138,277,783,952,277,783,952
2017-08-24,5,1,6437,10121,34,8,33878,69217,123057,143172,69217,123057,143172
2017-08-24,18,4,35549,15,34,8,41,61,153,153,61,153,153
2017-08-24,7,1,6437,5022,34,8,30657,56086,123932,145987,56086,123932,145987
2017-08-24,12,1,123335,83,34,8,626,1323,2393,2724,1323,2393,2724
2017-08-24,13,1,123576,1102,34,8,4225,7710,20122,23179,7710,20122,23179
2017-08-24,3,4,6437,289,34,8,1760,3500,6805,8703,3500,6805,8703
2017-08-24,4,1,7840,1395,34,8,5493,10944,23244,27488,10944,23244,27488
2017-08-24,14,4,7840,893,34,8,2617,5390,12020,16610,5390,12020,16610
2017-08-24,16,1,123335,7,34,8,109,258,968,1179,258,968,1179
2017-08-24,16,1,123492,1003,34,8,4309,7938,15778,17605,7938,15778,17605
2017-08-24,8,1,9784,212,34,8,655,993,1481,1588,993,1481,1588
2017-08-24,7,1,123335,155,34,8,714,2115,5747,7024,2115,5747,7024
2017-08-24,7,1,32354,97,34,8,369,862,1554,1756,862,1554,1756
2017-08-24,5,1,42158,678,34,8,10426,25248,61349,76150,25248,61349,76150
2017-08-24,6,1,6011,7,34,8,73,151,405,535,151,405,535
2017-08-24,5,2,7840,770,34,8,8298,13621,19133,25412,13621,19133,25412
2017-08-24,8,4,123460,1,34,8,33,88,220,288,88,220,288
2017-08-24,14,2,7840,1386,34,8,8592,13262,23400,50280,13262,23400,50280
2017-08-24,16,1,39109,300,34,8,1091,2057,4118,4677,2057,4118,4677
2017-08-24,15,1,123576,2478,34,8,11475,20686,42050,49233,20686,42050,49233
2017-08-24,11,4,123460,5,34,8,246,591,1469,1744,591,1469,1744
2017-08-24,6,1,123576,625,34,8,1210,2898,8601,12278,2898,8601,12278
2017-08-24,12,1,38588,913,34,8,8696,17743,36986,43600,17743,36986,43600
2017-08-24,2,1,38588,99,34,8,946,1959,4252,4902,1959,4252,4902
2017-08-24,17,4,38588,1292,34,8,4843,10306,18998,22001,10306,18998,22001
2017-08-24,7,1,44117,1,34,8,66,102,205,256,102,205,256
2017-08-24,7,1,9784,1329,34,8,3942,7099,16927,20965,7099,16927,20965
2017-08-24,8,1,32354,3,34,8,10,18,52,67,18,52,67
2017-08-24,10,2,6011,300,34,8,599,1419,2717,2717,1419,2717,2717
2017-08-24,13,1,41653,30,34,8,306,483,884,1003,483,884,1003
2017-08-24,11,2,42124,98,34,8,0,13,263,363,13,263,363
2017-08-24,10,1,33258,34,34,8,96,161,358,429,161,358,429
2017-08-24,4,1,123576,325,34,8,1363,2623,6361,7180,2623,6361,7180
2017-08-24,2,4,42124,26,34,8,178,312,801,931,312,801,931
2017-08-24,1,1,123492,1733,34,8,8446,12460,24127,33311,12460,24127,33311
2017-08-24,17,1,39109,143,34,8,849,1520,1551,2304,1520,1551,2304
2017-08-24,3,1,39109,483,34,8,1389,3333,5703,6504,3333,5703,6504
2017-08-24,9,1,32354,102,34,8,360,682,1465,1716,682,1465,1716
2017-08-24,18,1,6437,2621,34,8,9944,23805,53919,65514,23805,53919,65514
2017-08-24,14,2,123238,30,34,8,0,40,90,90,40,90,90
2017-08-24,4,1,123492,394,34,8,1058,1861,3979,4582,1861,3979,4582
2017-08-24,12,1,7840,1675,34,8,10380,19095,38195,46587,19095,38195,46587
2017-08-24,9,2,35549,130,34,8,555,1276,2121,2321,1276,2121,2321
2017-08-24,5,1,123576,3352,34,8,13353,27005,49401,58911,27005,49401,58911
2017-08-24,4,1,6011,203,34,8,565,1088,2073,2447,1088,2073,2447
2017-08-24,11,2,7840,5150,34,8,12012,25612,44781,53178,25612,44781,53178
2017-08-24,10,1,123492,964,34,8,4258,6034,6111,6154,6034,6111,6154
2017-08-24,18,1,123576,416,34,8,1335,3566,8726,10883,3566,8726,10883
2017-08-24,7,1,6011,19,34,8,207,416,1841,3341,416,1841,3341
2017-08-24,16,1,7840,964,34,8,3948,7850,18394,27301,7850,18394,27301
2017-08-24,14,4,38588,664,34,8,2372,4391,8753,10623,4391,8753,10623
2017-08-24,17,4,42124,15,34,8,62,164,291,364,164,291,364
2017-08-24,6,1,42158,2974,34,8,9789,19098,47925,62947,19098,47925,62947
2017-08-24,0,1,33258,9,34,8,60,109,194,221,109,194,221
2017-08-24,3,1,7840,829,34,8,3943,8264,20077,24890,8264,20077,24890
2017-08-24,6,4,6011,208,34,8,957,1923,4151,4942,1923,4151,4942
2017-08-24,14,1,33258,8,34,8,83,164,314,389,164,314,389
2017-08-24,9,1,6437,1441,34,8,11132,20642,44874,51990,20642,44874,51990
2017-08-24,9,1,6555,964,34,8,3667,7370,15498,18404,7370,15498,18404
2017-08-24,6,2,123238,50,34,8,50,161,380,380,161,380,380
2017-08-24,6,1,123492,1121,34,8,4529,9375,21561,24632,9375,21561,24632
2017-08-24,8,1,41653,10,34,8,134,227,428,495,227,428,495
2017-08-24,11,1,123576,3229,34,8,11365,21790,47134,55542,21790,47134,55542
2017-08-24,5,1,6555,8981,34,8,15074,30947,66983,80863,30947,66983,80863
2017-08-24,17,1,6555,191,34,8,28862,54432,116895,138380,54432,116895,138380
2017-08-24,1,1,6011,8,34,8,24,46,228,573,46,228,573
2017-08-24,4,1,6555,274,34,8,2040,3795,8202,9676,3795,8202,9676
2017-08-24,6,1,41653,25,34,8,109,192,462,579,192,462,579
2017-08-24,3,4,7840,1939,34,8,8641,16767,33415,47775,16767,33415,47775
2017-08-24,9,1,9784,544,34,8,2041,4148,9516,11197,4148,9516,11197
2017-08-24,10,1,6437,124,34,8,17371,34709,77879,93389,34709,77879,93389
2017-08-24,16,1,38588,458,34,8,3779,6348,13227,15299,6348,13227,15299
2017-08-24,1,1,41653,13,34,8,403,578,1000,1245,578,1000,1245
2017-08-24,10,1,123576,933,34,8,3410,7067,17467,20460,7067,17467,20460
2017-08-24,15,1,38588,3569,34,8,20483,44834,84296,100289,44834,84296,100289
2017-08-24,6,1,9784,351,34,8,1048,1782,2800,3118,1782,2800,3118
2017-08-24,12,1,123576,721,34,8,3899,7217,15743,18199,7217,15743,18199
2017-08-24,3,1,42158,1708,34,8,9074,18420,40632,49036,18420,40632,49036
2017-08-24,15,1,6011,38,34,8,97,160,630,805,160,630,805
2017-08-24,9,4,35549,14,34,8,107,207,703,889,207,703,889
2017-08-24,10,1,38588,521,34,8,1758,3655,9512,11125,3655,9512,11125
2017-08-24,12,1,44117,3,34,8,45,53,87,103,53,87,103
2017-08-24,0,4,38588,139,34,8,620,1074,2120,2566,1074,2120,2566
2017-08-24,2,4,123460,76,34,8,1,183,1216,1531,183,1216,1531
2017-08-24,8,1,123492,431,34,8,2142,3862,6474,6910,3862,6474,6910
2017-08-24,7,1,6555,374,34,8,17595,33695,73858,86612,33695,73858,86612
2017-08-24,14,4,6011,8,34,8,83,125,266,266,125,266,266
2017-08-24,17,1,42158,1779,34,8,6714,15236,36957,44034,15236,36957,44034
2017-08-24,3,2,6011,140,34,8,360,1459,2079,2369,1459,2079,2369
2017-08-24,6,1,32354,70,34,8,204,419,877,1108,419,877,1108
2017-08-24,0,1,6011,20,34,8,292,629,891,1011,629,891,1011
2017-08-24,4,1,42158,199,34,8,623,1282,3321,4103,1282,3321,4103
2017-08-24,2,1,123492,72,34,8,672,836,836,836,836,836,836
2017-08-24,5,2,123238,10,34,8,50,170,420,447,170,420,447
2017-08-24,4,1,6437,857,34,8,4903,8489,18910,21483,8489,18910,21483
2017-08-24,14,1,6555,3371,34,8,16190,26656,51235,55839,26656,51235,55839
2017-08-24,13,1,38588,1427,34,8,9671,17361,36114,42820,17361,36114,42820
2017-08-24,12,1,9784,180,34,8,1020,1519,2838,3527,1519,2838,3527
2017-08-24,18,2,35549,20,34,8,139,204,452,472,204,452,472
2017-08-24,17,1,123335,242,34,8,969,1608,4168,4755,1608,4168,4755
2017-08-24,9,1,42158,787,34,8,2789,6023,13241,16219,6023,13241,16219
2017-08-24,1,1,123335,35,34,8,174,367,1090,1350,367,1090,1350
2017-08-24,7,1,123492,2815,34,8,10557,21982,44351,53239,21982,44351,53239
2017-08-24,4,1,123335,6,34,8,31,55,262,262,55,262,262
2017-08-24,8,1,123576,392,34,8,1527,3032,9568,10583,3032,9568,10583
2017-08-24,8,4,6437,33,34,8,201,368,645,781,368,645,781
2017-08-24,2,2,42124,50,34,8,75,150,421,446,150,421,446
2017-08-24,11,4,6437,265,34,8,1381,3631,7773,8934,3631,7773,8934
2017-08-24,15,1,123492,1572,34,8,18069,32762,65663,81070,32762,65663,81070
2017-08-24,10,2,42124,75,34,8,225,750,1346,1495,750,1346,1495
2017-08-24,10,2,35549,280,34,8,1270,2799,5953,6731,2799,5953,6731
2017-08-24,15,1,123335,505,34,8,1639,4097,8765,10692,4097,8765,10692
2017-08-24,1,4,42158,25,34,8,73,73,73,73,73,73,73
2017-08-24,2,1,39109,101,34,8,329,765,767,767,765,767,767
2017-08-24,9,2,42124,120,34,8,427,894,1274,1454,894,1274,1454
2017-08-24,1,1,42158,3310,34,8,15410,22262,48635,62723,22262,48635,62723
2017-08-24,18,1,123492,1497,34,8,5102,13284,26887,29624,13284,26887,29624
2017-08-24,7,4,38588,1571,34,8,5048,10042,14502,17221,10042,14502,17221
2017-08-24,17,1,7840,1837,34,8,10171,20636,47471,66512,20636,47471,66512
2017-08-24,9,1,6011,184,34,8,788,1510,2804,3291,1510,2804,3291
2017-08-24,2,1,6555,633,34,8,3360,6150,14488,16308,6150,14488,16308
2017-08-24,6,1,6437,1796,34,8,8072,16254,39531,53868,16254,39531,53868
2017-08-24,18,1,33258,4,34,8,32,100,225,266,100,225,266
2017-08-24,2,1,6437,586,34,8,6892,13280,28469,33162,13280,28469,33162
2017-08-24,18,1,7840,1046,34,8,6563,12389,30208,41558,12389,30208,41558
2017-08-24,15,1,7840,5893,34,8,26614,57129,122524,175863,57129,122524,175863
2017-08-24,18,4,38588,182,34,8,828,1599,3247,3670,1599,3247,3670
2017-08-24,9,4,123460,44,34,8,20,324,1690,1904,324,1690,1904
2017-08-24,14,1,123492,1933,34,8,1240,2355,13742,14245,2355,13742,14245
2017-08-24,14,1,7840,1263,34,8,7420,15527,34968,51148,15527,34968,51148
2017-08-24,3,2,6437,210,34,8,714,1721,3406,4156,1721,3406,4156
2017-08-24,4,1,33258,10,34,8,24,54,121,162,54,121,162
2017-08-24,14,1,38588,3193,34,8,20865,39857,75747,90177,39857,75747,90177
2017-08-24,11,1,6011,24,34,8,102,273,651,833,273,651,833
2017-08-24,0,1,123576,325,34,8,1939,3675,9890,10851,3675,9890,10851
2017-08-24,5,4,6011,100,34,8,280,604,993,1129,604,993,1129
2017-08-24,18,1,39109,416,34,8,1378,3927,8922,10665,3927,8922,10665
2017-08-24,3,1,123492,2131,34,8,5610,10546,23985,30152,10546,23985,30152
2017-08-24,16,1,33258,51,34,8,126,277,619,699,277,619,699
2017-08-24,12,1,6555,1729,34,8,7795,14750,30390,35662,14750,30390,35662
2017-08-24,1,1,7840,1229,34,8,5115,7645,16019,21879,7645,16019,21879
2017-08-24,11,1,123335,109,34,8,804,1805,3784,4400,1805,3784,4400
2017-08-24,16,4,7840,276,34,8,2211,3155,5702,8420,3155,5702,8420
2017-08-24,5,4,123460,53,34,8,157,239,927,1151,239,927,1151
2017-08-24,5,1,33258,11,34,8,122,323,672,789,323,672,789
2017-08-24,15,4,123460,89,34,8,947,1467,3226,3469,1467,3226,3469
2017-08-24,12,1,33258,29,34,8,112,217,430,497,217,430,497
2017-08-24,4,4,35549,175,34,8,881,1686,2425,2830,1686,2425,2830
2017-08-24,7,1,42124,28,34,8,126,263,502,662,263,502,662
2017-08-24,1,1,38588,28,34,8,5204,9211,21131,29360,9211,21131,29360
2017-08-24,8,1,39109,25,34,8,86,173,396,504,173,396,504
2017-08-24,3,1,6437,3027,34,8,14678,28429,62334,66580,28429,62334,66580
2017-08-24,11,2,35549,110,34,8,330,810,1815,2309,810,1815,2309
2017-08-24,11,1,42124,4,34,8,0,60,402,1003,60,402,1003
2017-08-24,5,1,6011,174,34,8,677,1007,1397,1801,1007,1397,1801
2017-08-24,6,4,123576,12,34,8,0,0,0,0,0,0,0
2017-08-24,3,4,6011,72,34,8,269,455,646,690,455,646,690
2017-08-24,7,1,38588,1636,34,8,6471,14603,30706,36031,14603,30706,36031
2017-08-24,6,1,44117,2,34,8,95,170,326,384,170,326,384
2017-08-24,1,1,44117,2,34,8,40,43,115,150,43,115,150
2017-08-24,17,1,6011,160,34,8,389,1036,1818,2115,1036,1818,2115
2017-08-24,9,4,7840,1444,34,8,5462,10904,24691,29763,10904,24691,29763
2017-08-24,14,2,6011,80,34,8,440,1239,2138,2458,1239,2138,2458
2017-08-24,9,1,38588,742,34,8,3445,6066,13842,16228,6066,13842,16228
2017-08-24,7,1,123460,3,34,8,502,523,570,592,523,570,592
2017-08-24,5,2,35549,120,34,8,61,650,1660,2199,650,1660,2199
2017-08-24,8,1,6555,627,34,8,2081,3755,6143,7027,3755,6143,7027
2017-08-24,5,4,6437,612,34,8,1587,5597,9178,10460,5597,9178,10460
2017-08-24,4,1,38588,243,34,8,1151,1854,3527,3920,1854,3527,3920
2017-08-24,15,1,42158,4954,34,8,34110,67649,145839,172080,67649,145839,172080
2017-08-24,6,1,38588,854,34,8,3226,6645,13618,16943,6645,13618,16943
2017-08-24,0,1,6555,787,34,8,3069,5938,11154,13022,5938,11154,13022
2017-08-24,17,1,41653,445,34,8,2265,4326,6754,7957,4326,6754,7957
2017-08-24,2,1,42124,46,34,8,135,284,899,1182,284,899,1182
2017-08-24,11,1,39109,622,34,8,1389,3754,7833,9155,3754,7833,9155
2017-08-24,13,1,33258,10,34,8,35,93,200,221,93,200,221
2017-08-24,11,1,38588,4830,34,8,23986,48578,96559,112991,48578,96559,112991
2017-08-24,7,4,123460,121,34,8,564,1369,3867,4618,1369,3867,4618
2017-08-24,16,1,6555,3342,34,8,13705,25820,54308,63102,25820,54308,63102
2017-08-24,4,1,9784,244,34,8,464,1046,2460,2709,1046,2460,2709
2017-08-24,6,1,123335,45,34,8,520,839,2914,5108,839,2914,5108
2017-08-24,11,1,123492,3560,34,8,17245,32997,66173,79378,32997,66173,79378
2017-08-24,15,4,7840,5974,34,8,18909,37405,77316,119623,37405,77316,119623
2017-08-24,17,4,6437,170,34,8,3466,9670,18502,21078,9670,18502,21078
2017-08-24,11,1,32354,75,34,8,166,365,637,736,365,637,736
2017-08-24,2,1,123576,257,34,8,865,1705,3948,4606,1705,3948,4606
2017-08-24,10,1,7840,857,34,8,3730,7507,19242,24819,7507,19242,24819
2017-08-24,13,1,6437,1692,34,8,11616,22429,35543,35543,22429,35543,35543
2017-08-24,14,4,123460,41,34,8,215,304,893,988,304,893,988
2017-08-24,10,1,6555,579,34,8,4485,8835,18210,21481,8835,18210,21481
2017-08-24,14,1,41653,23,34,8,169,404,830,1005,404,830,1005
2017-08-24,3,4,38588,1243,34,8,5346,10269,20607,24791,10269,20607,24791
2017-08-24,2,1,6011,110,34,8,22,60,238,312,60,238,312
2017-08-24,6,4,123460,70,34,8,156,425,941,1320,425,941,1320
2017-08-24,16,4,123576,30,34,8,170,310,537,646,310,537,646
2017-08-24,8,1,38588,298,34,8,1289,2277,4422,5115,2277,4422,5115
2017-08-24,0,1,39109,26,34,8,138,239,401,505,239,401,505
2017-08-24,1,1,32354,73,34,8,311,466,810,1010,466,810,1010
2017-08-24,3,2,123238,100,34,8,153,500,939,939,500,939,939
2017-08-24,6,4,42124,45,34,8,269,460,1124,1431,460,1124,1431
2017-08-24,9,1,123335,79,34,8,227,470,1724,2069,470,1724,2069
2017-08-24,4,4,42124,75,34,8,250,620,841,960,620,841,960
2017-08-24,5,1,44117,5,34,8,97,128,263,337,128,263,337
2017-08-24,6,1,39109,390,34,8,1131,2558,5508,7961,2558,5508,7961
2017-08-24,9,1,123576,540,34,8,2114,4291,10342,12067,4291,10342,12067
2017-08-24,12,1,42158,3242,34,8,12364,24784,55457,64129,24784,55457,64129
2017-08-24,18,1,123335,105,34,8,241,980,3527,4409,980,3527,4409
2017-08-24,6,2,35549,100,34,8,236,457,1231,1241,457,1231,1241
2017-08-24,9,2,6011,100,34,8,468,1013,1671,1691,1013,1671,1691
2017-08-24,10,1,42158,451,34,8,1959,4421,9444,11010,4421,9444,11010
2017-08-24,17,1,38588,1620,34,8,7256,15365,32629,38906,15365,32629,38906
2017-08-24,0,1,123335,8,34,8,87,166,919,1336,166,919,1336
2017-08-24,11,1,42158,4509,34,8,17093,35984,81482,97058,35984,81482,97058
2017-08-24,3,1,44117,1,34,8,18,22,55,63,22,55,63
2017-08-24,6,1,7840,450,34,8,1930,4028,11735,23370,4028,11735,23370
2017-08-24,11,4,38588,1320,34,8,5147,10661,22616,26545,10661,22616,26545
2017-08-24,1,1,33258,11,34,8,58,90,144,192,90,144,192
2017-08-24,15,1,41653,178,34,8,1495,2168,3680,4176,2168,3680,4176
2017-08-24,5,1,123492,1037,34,8,13724,31343,62743,74073,31343,62743,74073
2017-08-24,0,4,7840,359,34,8,1726,2752,6031,12662,2752,6031,12662
2017-08-24,10,2,123238,30,34,8,120,216,255,255,216,255,255
2017-08-24,0,1,123492,524,34,8,2225,4237,8211,9468,4237,8211,9468
2017-08-24,10,4,6011,58,34,8,219,417,612,824,417,612,824
2017-08-24,14,1,32354,57,34,8,217,432,814,1008,432,814,1008
2017-08-24,6,2,6011,140,34,8,494,914,1814,2034,914,1814,2034
2017-08-24,8,1,123335,36,34,8,90,221,675,802,221,675,802
2017-08-24,14,1,6011,14,34,8,110,165,576,938,165,576,938
2017-08-24,10,1,6011,55,34,8,210,409,847,963,409,847,963
2017-08-24,12,1,123492,860,34,8,5526,9567,18553,21972,9567,18553,21972
2017-08-24,7,4,42124,50,34,8,89,184,436,623,184,436,623
2017-08-24,8,4,7840,523,34,8,1719,3278,6385,10245,3278,6385,10245
2017-08-24,6,2,7840,2590,34,8,8456,14215,27998,72227,14215,27998,72227
2017-08-24,8,4,6011,26,34,8,70,138,233,233,138,233,233
2017-08-24,11,1,9784,2479,34,8,7181,12351,23879,28368,12351,23879,28368
2017-08-24,0,1,6437,1318,34,8,6268,11961,22118,25720,11961,22118,25720
2017-08-24,17,1,9784,415,34,8,1128,2122,2128,2259,2122,2128,2259
2017-08-24,7,1,7840,1429,34,8,5710,13446,32014,45809,13446,32014,45809
2017-08-24,0,1,7840,689,34,8,3137,6342,14320,18117,6342,14320,18117
2017-08-24,11,1,33258,31,34,8,118,237,513,630,237,513,630
2017-08-24,8,4,38588,58,34,8,294,633,1543,1789,633,1543,1789
2017-08-24,9,1,42124,78,34,8,391,633,1105,1316,633,1105,1316
2017-08-24,17,4,123460,91,34,8,466,1114,3386,3695,1114,3386,3695
